stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_timezone,wheelchair_boarding
8033,EZCOL2,Col d'Eze,43.733711,7.346984,,0,place_096272,,0
8038,EZDAV1,David,43.716712,7.349947,,0,place_096273,,0
8039,EZDAV2,David,43.718397,7.350132,,0,place_096273,,0
8045,VMESC1,Escaliers de Verre,43.696029,7.304884,,0,place_098345,,0
8047,EZVIL1,Eze Village,43.729911,7.361717,,0,place_096274,,0
8048,EZVIL4,Eze Village,43.729931,7.361494,,0,place_096274,,0
8049,EZVIL3,Eze Village,43.729956,7.361348,,0,place_096274,,0
8050,VMFER1,F.Ferry,43.705541,7.303356,,0,place_098346,,0
8051,VMFER2,F.Ferry,43.705537,7.303065,,0,place_098346,,0
8052,SFFER1,Ferme de May,43.688376,7.33246,,0,place_097759,,0
8053,EZGSG1,G.S. Gianton,43.734061,7.352455,,0,place_096275,,0
8054,EZGSG2,G.S. Gianton,43.734019,7.351794,,0,place_096275,,0
8056,BMSNC1,Gare Beaulieu-sur-Mer,43.706631,7.331314,,0,place_095689,,1
8057,EZGAR1,Gare Eze,43.72255,7.356858,,0,place_096277,,0
8058,EZGAR2,Gare Eze,43.722745,7.357288,,0,place_096277,,0
8059,EZGIA2,Gianton,43.724141,7.381972,,0,place_096278,,0
8060,EZGIA1,Gianton,43.724173,7.381864,,0,place_096278,,0
8062,VMHER1,Hermitage,43.703888,7.306655,,0,place_098349,,0
8063,VMHOR1,Horizon,43.710814,7.305398,,0,place_098350,,0
8064,VMHOR2,Horizon,43.710827,7.30571,,0,place_098350,,0
8067,VMHOT1,Hôtel de Ville,43.702562,7.310898,,0,place_VMHOT1,,0
8068,VMHOT2,Mairie Villefranche-sur-Mer,43.702506,7.311104,,0,place_098351,,0
8069,BMJOF1,Joffre,43.706236,7.328422,,0,place_095690,,1
8070,BMKER1,Kerylos,43.704843,7.333262,,0,place_095691,,1
8071,EZLVA1,La Valléria,43.731319,7.380846,,0,place_096279,,0
8072,VMBAR8,La Barmassa,43.705929,7.309713,,0,place_098353,,1
8073,VMBAR1,La Barmassa,43.705869,7.310149,,0,place_098353,,1
8074,VMCAL1,La Calade,43.720689,7.341876,,0,place_098354,,0
8075,VMCAL2,La Calade,43.720841,7.342672,,0,place_098354,,0
8076,CANDE3,La Candellera,43.714549,7.311932,,0,place_098355,,0
8077,CANDE1,La Candellera,43.715188,7.313703,,0,place_098355,,0
8078,VMCOR1,La Corne d'Or,43.706856,7.307064,,0,place_098357,,0
8079,VMCOR2,La Corne d'Or,43.707338,7.307143,,0,place_098357,,0
8080,VMJEU1,La Jeunesse,43.703214,7.307758,,0,place_098359,,0
8081,VMLEO1,La Léopolda,43.709864,7.317247,,0,place_098360,,1
8082,VMLEO2,La Léopolda,43.709931,7.317154,,0,place_098360,,1
8083,VMPIN1,L’Anthéa,43.70707,7.304153,,0,place_098363,,0
8084,VMPIN2,L’Anthéa,43.706885,7.30426,,0,place_098363,,0
8087,VMPOS1,La Poste,43.703439,7.309872,,0,place_098364,,0
8088,VMPOS2,La Poste,43.703436,7.309847,,0,place_098364,,0
8089,SFRAD1,La Rade,43.696489,7.327526,,0,place_097762,,0
8090,SFRAD2,La Rade,43.696802,7.327374,,0,place_097762,,0
8092,EZLVA2,La Valléria,43.731187,7.380772,,0,place_096279,,0
8093,VIGIE6,La Vigie,43.709058,7.304201,,0,place_098366,,0
8094,VIGIE8,La Vigie,43.70894,7.304229,,0,place_098366,,0
8095,SFCAP2,Le Cap / Albert 1er,43.692037,7.329128,,0,place_097764,,0
8096,VMCAR1,Le Castellet,43.709664,7.309842,,0,place_098368,,0
8097,VMCAS1,Le Castellet,43.710072,7.311939,,0,place_098368,,0
8106,VMLPL1,Léopold II,43.707112,7.31226,,0,place_098375,,0
8107,VMLPL2,Léopold II,43.70808,7.312983,,0,place_098375,,0
8108,VMLES1,Les Caroubiers,43.712266,7.32004,,0,place_098377,,0
8109,VMLES2,Les Caroubiers,43.711407,7.319915,,0,place_098377,,0
8113,EZFLO1,Les Flots Bleus,43.730368,7.365857,,0,place_096280,,0
8114,EZFLO3,Les Flots Bleus,43.730322,7.365665,,0,place_096280,,0
8123,VMMAD1,Madone Noire,43.707398,7.316351,,0,place_098379,,0
8124,SFMAI2,Mairie,43.691613,7.332855,,0,place_097770,,0
8125,VMMAI1,Maison de Retraite,43.704528,7.307667,,0,place_098380,,0
8127,BMREV1,Montée du Rêve,43.703318,7.326627,,0,place_095697,,0
8128,VMOAS1,Oasis,43.719984,7.338728,,0,place_098382,,0
8129,VMOCT2,Octroi,43.702424,7.308144,,0,place_098383,,0
8130,VMOCT3,Octroi,43.702082,7.307763,,0,place_098383,,1
8131,BMMAR8,Marinoni,43.709491,7.33081,,0,place_095695,,0
8132,SFCAP1,Le Cap / Albert 1er,43.691998,7.329054,,0,place_097764,,0
8133,PANOV5,Panorama,43.71274,7.307789,,0,place_098388,,0
8134,PANOV9,Panorama,43.712923,7.308314,,0,place_098388,,0
8135,EZPAR1,Parc Rivièra,43.733764,7.348939,,0,place_096282,,0
8136,EZPAR2,Parc Rivièra,43.733567,7.348922,,0,place_096282,,0
8137,SFPAS1,Passable / Rothschild,43.694032,7.3288,,0,place_097771,,0
8138,SFPAS2,Passable / Rothschild,43.693856,7.329013,,0,place_097771,,0
8139,BMPAF1,Petite Afrique,43.712901,7.338114,,0,place_095699,,0
8140,VMPCA1,Place Charles D'Anjou,43.704311,7.309978,,0,place_098389,,0
8141,EZPLA1,Plateau de la Justice,43.731878,7.342323,,0,place_096284,,0
8142,VMPLA1,Plateau Saint-Michel,43.714954,7.32523,,0,place_098391,,0
8144,SFPON1,Pont Saint-Jean / Grasseuil,43.701429,7.326705,,0,place_097773,,0
8145,VMPON1,Pont Saint-Jean,43.701759,7.325976,,0,place_100043,,0
8147,VMPOR1,Port de la Santé,43.702659,7.311543,,0,place_098393,,1
8148,SFPOR1,Port de Saint-Jean,43.69005,7.333209,,0,place_097774,,1
8149,VMROC6,Rochambeau,43.695724,7.30685,,0,place_098394,,0
8150,ROSEP4,Rose Parc,43.71377,7.30948,,0,place_098395,,0
8151,ROSEP0,Rose Parc,43.713725,7.309476,,0,place_098395,,0
8152,EZSLA2,Saint-Laurent-d'Eze / RN7,43.731902,7.382052,,0,place_096285,,0
8153,VMSTM1,Saint-Michel,43.717344,7.334144,,0,place_098398,,0
8154,VMSTM2,Saint-Michel,43.717694,7.334771,,0,place_098398,,0
8155,VMSTE1,Saint-Estève,43.699493,7.305457,,0,place_098397,,0
8156,VMSTE2,Saint-Estève,43.70014,7.305567,,0,place_098397,,0
8160,VMSCH1,Schifanoia,43.705369,7.320725,,0,place_098399,,0
8161,VMSCH2,Schifanoia,43.705863,7.319912,,0,place_098399,,0
8162,VMSET1,Settimelli,43.705147,7.307327,,0,place_098400,,0
8163,VMSOL5,Soleil d'Or,43.705135,7.305873,,0,place_098401,,0
8164,EZPLG1,Parking Saint-Laurent-d'Eze,43.724512,7.37982,,0,place_099917,,1
8165,EZPLG2,Parking Saint-Laurent-d'Eze,43.725362,7.380715,,0,place_099917,,1
8167,EZVAL1,Val des Costes,43.731061,7.382698,,0,place_096288,,0
8168,EZVAL2,Val des Costes,43.731041,7.382548,,0,place_096288,,0
8170,SFVIL1,Villa Alexandra,43.689477,7.330777,,0,place_097775,,0
8172,BMSNC3,Gare Beaulieu-sur-Mer,43.706261,7.331482,,0,place_095689,,1
8175,BMPAF2,Petite Afrique,43.713125,7.338121,,0,place_095699,,0
8176,BMFLO2,Floralies,43.710271,7.330108,,0,place_095687,,0
8177,BMFLO1,Floralies,43.710424,7.330309,,0,place_095687,,0
8178,BMSNC2,Gare Beaulieu-sur-Mer,43.706721,7.331299,,0,place_095689,,0
8179,BMESR2,L'Escafourcha,43.711654,7.332526,,0,place_095694,,0
8180,BMESR1,L'Escafourcha,43.711507,7.332589,,0,place_095694,,0
8181,BMMAR2,Marinoni,43.709542,7.331063,,0,place_095695,,0
8185,EZCPE1,Cap Estel,43.720599,7.376816,,0,place_096267,,0
8186,VMCIM1,Cimetière / Beaulieu,43.70878,7.32572,,0,place_VMCIM,,0
8188,VMMUR1,La Murta,43.710445,7.322041,,0,place_098362,,0
8190,VML3F1,Les Trois Frères,43.710147,7.325963,,0,place_098378,,0
8191,VMPCA2,Place Charles D'Anjou,43.704235,7.309861,,0,place_098389,,0
8194,BMPLA2,Port de Beaulieu,43.708793,7.334412,,0,place_095700,,1
8197,BMPOR1,Port de Beaulieu,43.708494,7.334659,,0,place_095700,,1
8203,BMSMI1,San Miqueu,43.712119,7.332022,,0,place_095702,,0
8215,VMOGB1,Octroi / Grande-Bretagne,43.702621,7.308469,,0,place_098384,,0
8216,VMOLI3,Octroi / Libération,43.702632,7.308633,,0,place_098385,,0
8224,VML3F7,Les Trois Frères,43.710251,7.326047,,0,place_098378,,0
8225,VMMUR5,La Murta,43.710541,7.322111,,0,place_098362,,0
8226,VMOLV6,Olivula,43.716396,7.321904,,0,place_098387,,0
8227,EZTOS1,Toscana,43.727276,7.37927,,0,place_096287,,0
8228,EZTOS2,Toscana,43.727363,7.379329,,0,place_096287,,0
8233,VMGEN3,Le Gentilhomme,43.706717,7.313951,,0,place_098369,,0
8234,VMPOR4,Port de la Santé,43.702576,7.311318,,0,place_098393,,1
8236,VMSET6,Settimelli,43.70525,7.307033,,0,place_098400,,0
8237,VMSOL7,Soleil d'Or,43.705179,7.305669,,0,place_098401,,0
8238,VMSAC8,Sacré Cœur,43.702584,7.308889,,0,place_098396,,0
8239,VMSAC9,Sacré Cœur,43.702565,7.309098,,0,place_VMSAC9,,0
8240,VMMAT0,Maternelle,43.700414,7.307495,,0,place_098381,,0
8241,VMMAT1,Maternelle,43.700516,7.307628,,0,place_VMMAT1,,0
8242,VMDAR2,Darse-Capitainerie,43.697361,7.306521,,0,place_098344,,0
8243,VMDAR3,Darse-Capitainerie,43.697399,7.306661,,0,place_098344,,0
8244,SFPON4,Pont Saint-Jean / Grasseuil,43.700932,7.326419,,0,place_097773,,0
8245,VMLCO5,La Corderie,43.699576,7.308467,,0,place_098356,,0
8246,VMLCO6,La Corderie,43.699506,7.308573,,0,place_098356,,0
8247,EZBEL1,Bella Vista,43.726383,7.349259,,0,place_EZBEL1,,1
10592,BMSMI7,San Miqueu,43.712139,7.331974,,0,place_095702,,0
10619,LAPAR1,Paros,43.68158,7.185304,,0,place_097877,,1
10620,LAROD1,Rodin,43.679396,7.186886,,0,place_097890,,1
21199,COBAO9,Collège des Baous,43.746352,7.153945,,0,place_097778,,0
21200,MAGAT0,Gattières Mairie,43.759491,7.175737,,0,place_096323,,1
21201,CHPRO1,Chemin de Provence,43.754527,7.178657,,0,place_096310,,0
21202,HALTE2,La Halte,43.75964,7.183291,,0,place_100240,,0
21203,BASTI3,La Bastide,43.765317,7.187902,,0,place_096317,,0
21204,CIGAL4,Les Cigales,43.766649,7.193415,,0,place_096095,,0
21205,MAISO5,Maison Pour Tous,43.772415,7.192516,,0,place_096101,,1
21206,STPAU6,Saint-Paul,43.7722,7.194634,,0,place_096135,,0
21207,AMAND7,Les Amandiers,43.769786,7.195596,,0,place_096094,,0
21208,COLAN8,Langevin,43.768346,7.19713,,0,place_096089,,0
21209,STTEN9,Stade Tennis,43.766887,7.20011,,0,place_096327,,0
21210,CONQU0,Les Conques,43.761122,7.191334,,0,place_096320,,0
21211,CONDM1,Les Condamines,43.758237,7.188214,,0,place_096319,,0
21212,PLAGA2,Plans de Gattières,43.752937,7.182387,,0,place_096324,,0
21213,FOCAI3,Font Cailloure,43.749211,7.178909,,0,place_096314,,0
21216,SUPGA6,Super Gattières,43.753997,7.161794,,0,place_096328,,0
21220,BAST20,La Bastide,43.765422,7.187974,,0,place_096317,,0
21221,CHPRO2,Chemin de Provence,43.754512,7.178391,,0,place_096310,,0
21222,HALTE3,La Halte,43.759526,7.183268,,0,place_100240,,0
21223,MAGAT3,Gattières Mairie,43.75958,7.175855,,0,place_096323,,1
21224,SERR24,Les Serres,43.757717,7.177508,,0,place_096322,,1
21225,COBAO5,Collège des Baous,43.746442,7.153839,,0,place_097778,,0
21226,VNPEY6,Le Peyron,43.743837,7.146222,,0,place_097788,,0
21227,FOCAI7,Font Cailloure,43.749417,7.179135,,0,place_096314,,0
21228,PLAGA8,Plans de Gattières,43.753158,7.183091,,0,place_096324,,0
21229,COND29,Les Condamines,43.757753,7.187612,,0,place_096319,,0
21230,CONQ30,Les Conques,43.761233,7.191456,,0,place_096320,,0
21231,STTEN1,Stade Tennis,43.766909,7.200301,,0,place_096327,,0
21232,CIGA32,Les Cigales,43.766676,7.193412,,0,place_096095,,0
21234,STPAU4,Saint-Paul,43.772687,7.194801,,0,place_096135,,0
21235,COLAN5,Langevin,43.76887,7.196468,,0,place_096089,,0
21236,OLIVC6,Les Oliviers,43.765119,7.177854,,0,place_096321,,1
21255,STMIC5,Saint-Michel,43.753908,7.170533,,0,place_096326,,0
21256,STMIC6,Saint-Michel,43.753973,7.17009,,0,place_096326,,0
21257,CARPA7,Carros Pagnol,43.778652,7.187256,,0,place_100366,,0
21258,BELLO8,La Beilouno,43.776294,7.190478,,0,place_096084,,0
21259,ASPRC9,L'Aspre,43.774187,7.191044,,0,place_096090,,0
21260,MEDHI0,Médiathèque,43.773673,7.191984,,0,place_MEDHI,,1
21261,18BIS1,RUE 18 / Avenue 1,43.811588,7.185968,,0,place_100163,,1
21262,1RUE2,RUE 1 / Avenue 1,43.769971,7.206696,,0,place_096105,,1
21263,ENGER3,Engéri,43.762474,7.192717,,0,place_096313,,0
21264,ENGER4,Engéri,43.762903,7.193126,,0,place_096313,,0
21265,18AV5,RUE 18bis / Avenue 1,43.809025,7.188293,,0,place_100192,,1
21266,17BIS6,RUE 17 / Avenue 1,43.807052,7.19057,,0,place_095763,,1
21267,17AV7,RUE 17bis / Avenue 1,43.805032,7.192894,,0,place_095764,,1
21268,15AV8,RUE 15 / Avenue 1,43.803042,7.195184,,0,place_096117,,1
21269,14AV9,RUE 14 / Avenue 1,43.80031,7.198253,,0,place_096114,,1
21270,13AV0,RUE 14bis / Avenue 1,43.798652,7.200081,,0,place_096115,,1
21271,12AV1,RUE 13 / Avenue 1,43.796179,7.202816,,0,place_100166,,1
21272,11AV2,RUE 11 / Avenue 1,43.793242,7.206164,,0,place_096109,,1
21273,10RUE3,RUE 10 / Avenue 1,43.790329,7.209521,,0,place_096107,,1
21274,9RUE4,RUE 9 / Avenue 1,43.787506,7.212089,,0,place_096134,,1
21275,VIRBA5,RUE 8 / Avenue 1,43.783134,7.213884,,0,place_100168,,1
21276,7RUE6,RUE 7 / Avenue 1,43.779972,7.213923,,0,place_096131,,1
21277,5RUE7,RUE 5 / Avenue 1,43.776418,7.212656,,0,place_096128,,1
21278,3RUE8,RUE 3 / Avenue 1,43.772852,7.209725,,0,place_096125,,1
21280,ASPRE0,L'Aspre,43.774089,7.191112,,0,place_096090,,0
21281,BELLO1,La Beilouno,43.776115,7.190686,,0,place_096084,,0
21295,CROUT5,Cros d'Utelle,43.879518,7.233053,,0,place_098171,,0
21296,SJRIV6,Saint-Jean-la-Rivière,43.9194,7.265557,,0,place_098174,,0
21297,SUQUE7,Le Suquet,43.942406,7.282794,,0,place_098173,,0
21298,LANTO8,Lantosque,43.974477,7.311557,,0,place_096455,,0
21299,POMAR9,Pont du Martinet,43.981394,7.317109,,0,place_096457,,0
21300,BOLGA0,La Bollène,43.989485,7.320912,,0,place_095754,,0
21301,GORDO1,Gordolon,43.999332,7.313904,,0,place_097587,,0
21302,CORMO2,Roquebillière,44.012398,7.30832,,0,place_097585,,0
21304,BERGA4,Bergaïs,44.028319,7.309636,,0,place_097582,,0
21305,GARBE5,Berthemont,44.033289,7.299889,,0,place_097586,,0
21306,CHATA6,Les Châtaigniers,44.045738,7.276682,,0,place_098001,,0
21307,VILLA7,Le Villaron,44.049274,7.27518,,0,place_098000,,0
21308,NANTE8,Nantelle,44.051478,7.271276,,0,place_098002,,0
21309,CROSM9,Le Cros,44.055303,7.265002,,0,place_097997,,0
21310,TOURO0,Le Touron,44.060656,7.259374,,0,place_097999,,0
21311,PUEY1,Le Puey,44.06619,7.257329,,0,place_097998,,0
21312,MENUI2,Menuiserie,44.06721,7.25649,,0,place_097995,,0
21315,SMVEG5,Saint-Martin-Vésubie,44.070594,7.254007,,0,place_098005,,0
21316,BERGA6,Bergaïs,44.028163,7.30949,,0,place_097582,,0
21317,ZONAC7,Zone d'Activité,44.068557,7.255187,,0,place_098007,,0
21318,MENUI8,Menuiserie,44.067124,7.255782,,0,place_097995,,0
21319,PUEY9,Le Puey,44.066216,7.257154,,0,place_097998,,0
21320,STJOS0,Saint-Joseph,44.064359,7.257374,,0,place_098004,,0
21321,TOURO1,Le Touron,44.059969,7.259831,,0,place_097999,,0
21322,CROSM2,Le Cros,44.055593,7.264567,,0,place_097997,,0
21323,NANTE3,Nantelle,44.051493,7.271151,,0,place_098002,,0
21324,VILLA4,Le Villaron,44.049276,7.274549,,0,place_098000,,0
21325,CHATA5,Les Châtaigniers,44.045322,7.277318,,0,place_098001,,0
21326,GARBE6,Berthemont,44.033206,7.300097,,0,place_097586,,0
21328,CORMO8,Roquebillière,44.012548,7.308385,,0,place_097585,,0
21329,VILL9,Village,44.072998,7.25219,,0,place_098006,,0
21330,LANTO0,Lantosque,43.974148,7.31068,,0,place_096455,,0
21331,SUQUE1,Le Suquet,43.942985,7.282696,,0,place_098173,,0
21332,SJRIV2,Saint-Jean-la-Rivière,43.919632,7.265014,,0,place_098174,,0
21333,CROUT3,Cros d'Utelle,43.879767,7.233517,,0,place_098171,,0
21334,GORDO4,Gordolon,43.99912,7.314399,,0,place_097587,,0
21335,BOLGA5,La Bollène,43.98945,7.320681,,0,place_095754,,0
21336,POMAR6,Pont du Martinet,43.981513,7.317075,,0,place_096457,,0
21337,BOLVI7,La Bollène Village,43.989269,7.331022,,0,place_095755,,0
21338,BELVI8,Belvédère Place Pavy,44.015269,7.319793,,0,place_095727,,1
21340,COLMI0,La Colmiane,44.070927,7.221951,,0,place_098213,,0
21341,STDAL1,Saint-Dalmas,44.066687,7.200953,,0,place_098216,,0
21342,ROCH42,La Roche,44.069611,7.175759,,0,place_098214,,1
21344,BOLLI4,La Bolline,44.075172,7.165963,,0,place_098211,,0
21391,COURB1,La Courbaisse,43.925146,7.185946,,0,place_091455,,0
21392,TOUTI2,La Tour-sur -Tinée,43.938603,7.164681,,0,place_099838,,0
21393,ROUSS3,Roussillon,43.961958,7.153753,,0,place_098034,,1
21394,POCLA4,Pont de Clans,43.976675,7.140319,,0,place_089628,,0
21395,BANCA5,Bancairon,43.998342,7.137367,,0,place_089627,,1
21396,MAGAR6,Marie,44.036122,7.12957,,0,place_096530,,0
21397,BOLIN7,La Bollinette,44.042248,7.129078,,0,place_096529,,0
21398,STSAU8,Saint-Sauveur-sur-Tinée,44.083347,7.105324,,0,place_098012,,0
21399,POPAU9,Pont de Paule,44.120341,7.092143,,0,place_POPAU,,0
21400,ISOLV0,Isola Village,44.185993,7.053257,,0,place_096452,,0
21403,ISOLV3,Isola Village,44.185881,7.053764,,0,place_096452,,0
21404,POPAU4,Pont de Paule,44.120205,7.091962,,0,place_POPAU,,0
21405,VALGA5,Rimplas,44.054668,7.121566,,0,place_097581,,0
21408,STSA08,Saint-Sauveur-sur-Tinée,44.082748,7.10573,,0,place_098012,,0
21409,RIMGA9,Rimplas,44.054649,7.12091,,0,place_097581,,0
21410,BOLIN0,La Bollinette,44.041721,7.128782,,0,place_096529,,0
21411,MAGAR1,Marie,44.036076,7.128916,,0,place_096530,,0
21412,BANCA2,Bancairon,43.998192,7.137278,,0,place_089627,,1
21413,POCLA3,Pont de Clans,43.976615,7.140055,,0,place_089628,,0
21414,ROUSS4,Roussillon,43.961516,7.154159,,0,place_098034,,0
21415,TOUTI5,La Tour-sur -Tinée,43.938528,7.164584,,0,place_099838,,0
21416,COURB6,La Courbaisse,43.925181,7.185761,,0,place_091455,,0
21418,BLACH8,La Blache,44.196845,7.005976,,0,place_BLACHE,,0
21419,CIALE9,Le Cialancier,44.20916,6.978054,,0,place_097756,,1
21420,PRELO0,Le Pré Du Loup,44.21957,6.967501,,0,place_091193,,0
21421,BOURG1,Le Bourguet,44.22518,6.961809,,0,place_091191,,0
21422,DOUAN2,Douans,44.230623,6.955776,,0,place_091189,,0
21423,STMAA3,Saint-Maur,44.242457,6.937455,,0,place_091195,,0
21424,STETI4,Saint-Etienne-de-Tinée,44.254768,6.924444,,0,place_098772,,1
21425,AURON5,Auron,44.226792,6.931714,,0,place_097751,,1
21426,FRANC6,Collège Jean Franco,44.2574,6.923746,,0,place_097752,,0
21427,STMAA7,Saint-Maur,44.243057,6.936904,,0,place_091195,,0
21428,DOUAN8,Douans,44.230465,6.95589,,0,place_091189,,0
21429,BOURG9,Le Bourguet,44.225107,6.961829,,0,place_091191,,0
21430,PRELO1,Le Pré Du Loup,44.217975,6.969012,,0,place_091193,,0
21431,CIALE1,Le Cialancier,44.208919,6.978218,,0,place_097756,,1
21432,BLACH2,La Blache,44.196324,7.006359,,0,place_BLACHE,,0
21492,PMAND2,Pont de la Manda,43.766071,7.201595,,0,place_096103,,0
21494,CARVI4,Carros Village,43.792044,7.185205,,0,place_096079,,1
21495,SASEB5,Saint-Sébastien,43.801337,7.181936,,0,place_096136,,0
21496,BROC6,Le Broc Village,43.809059,7.168708,C90,0,place_BROC,,0
21498,BROC8,Le Broc Village,43.809141,7.168521,C90,0,place_BROC,,0
21499,SASEB9,Saint-Sébastien,43.801369,7.181765,,0,place_096136,,0
21500,CARVI0,Carros Village,43.792382,7.185259,,0,place_096079,,0
21501,CODEE1,Collet-de-la-Desse,43.781252,7.180447,,0,place_096080,,1
21502,ESTEL2,L'Estellan,43.777332,7.178317,,0,place_100165,,1
21506,PMAND6,Pont de la Manda,43.765794,7.201853,,0,place_096103,,0
21508,LOUCC8,Lou Camp,43.786925,7.180784,,0,place_096099,,0
21509,GATVI9,Gattières Village,43.760779,7.17539,,0,place_096316,,0
21510,OLIVE0,Les Oliviers,43.765322,7.177839,,0,place_096321,,1
21514,PIFRE4,Pierre de Fresquet,43.749233,7.170362,,0,place_097780,,0
21515,EMIGR5,L'Emigra,43.787757,7.202278,,0,place_096093,,1
21516,QUERE6,La Querello,43.783809,7.2023,,0,place_096087,,1
21517,SELVE7,Les Sèlves,43.778157,7.202097,,0,place_096097,,0
21518,PLANS8,Place des Plans,43.774999,7.199824,,0,place_096102,,1
21519,PLANS9,Place des Plans,43.775018,7.199959,,0,place_096102,,1
21520,SELVE0,Les Sèlves,43.778266,7.202221,,0,place_096097,,0
21521,QUERE1,La Querello,43.783704,7.202659,,0,place_096087,,0
21522,EMIGR2,L'Emigra,43.787753,7.20234,,0,place_096093,,0
21523,PIFRE3,Pierre de Fresquet,43.749324,7.17033,,0,place_097780,,0
21566,RUE026,Rue 2,43.773353,7.20641,,0,place_096123,,0
21567,RUE037,Rue 3,43.774613,7.207939,,0,place_096124,,0
21568,RUE048,Rue 4,43.776072,7.208584,,0,place_096126,,0
21569,RUE059,Rue 5,43.777457,7.209647,,0,place_096127,,0
21570,RUE060,Rue 6,43.778657,7.211152,,0,place_096129,,0
21571,RUE071,Rue 7,43.780176,7.211897,,0,place_096130,,0
21572,RUE092,Rue 9,43.7867,7.209782,,0,place_096133,,0
21573,RUE103,Rue 10,43.789142,7.207515,,0,place_096106,,0
21574,RUE114,Rue 11,43.791569,7.204741,,0,place_096108,,1
21575,RUE125,Rue 12,43.794395,7.201488,,0,place_096110,,1
21576,RUE136,Rue 13,43.796279,7.198863,,0,place_096111,,1
21577,RUE147,Rue 14,43.798366,7.196749,,0,place_096113,,1
21578,RUE158,Rue 15,43.80042,7.193239,,0,place_096116,,1
21579,RUE169,Rue 16,43.802783,7.189796,,0,place_096118,,1
21580,RUE170,Rue 17,43.805502,7.186661,,0,place_096119,,1
21581,RU17B1,Rue 17bis,43.807505,7.185252,,0,place_096120,,1
21582,RUE182,17eme Ter,43.808878,7.183242,,0,place_099861,,1
21583,RU18B3,Rue 18bis,43.810467,7.182836,,0,place_096122,,1
21586,CACAS5,Le Castelet,43.770597,7.200209,,0,place_096091,,0
21587,CATER7,La Teréhentine,43.781142,7.203891,,0,place_096088,,0
21588,CALOU8,Lou Claus,43.789846,7.199459,,0,place_096100,,0
21589,CALEI9,Lei Feirrièro,43.790681,7.203423,,0,place_096092,,0
21590,CAROS0,Les Rosemarines,43.7753,7.198337,,0,place_096096,,1
21591,CAEPL1,Ecole Guillonnet,43.778255,7.197463,,0,place_096082,,1
21592,CALOU2,Lou Claus,43.789823,7.19941,,0,place_096100,,0
21593,CAROS3,Les Rosemarines,43.775075,7.198448,,0,place_096096,,1
21594,CATER4,La Teréhentine,43.781404,7.203936,,0,place_096088,,0
21595,CACAS6,Le Castelet,43.771745,7.200021,,0,place_096091,,0
21621,ROPTC1,Pont de Cervagne,44.01408,7.306996,,0,place_097590,,0
21622,ROPTC2,Pont de Cervagne,44.014088,7.306809,,0,place_097590,,0
21623,ROQVV2,Roquebillière Vieux Village,44.017366,7.312753,,0,place_097591,,0
21624,ROCHF4,Chalet Forneri,44.031179,7.306786,,0,place_097584,,0
21625,ROSEM5,La Semeuse,44.043981,7.29828,,0,place_097588,,0
21626,ROSEM6,La Semeuse,44.043838,7.298242,,0,place_097588,,0
21628,ROCOU8,Le Cougne,44.039666,7.290746,,0,place_097589,,0
21629,ROCHM9,La Roche,44.069671,7.175839,,0,place_098214,,0
21630,STDAL0,Saint-Dalmas,44.066397,7.201794,,0,place_098216,,0
21631,COLMI1,La Colmiane,44.070853,7.221981,,0,place_098213,,0
21632,ROCHF2,Chalet Forneri,44.03104,7.306673,,0,place_097584,,1
21641,GMAND6,Giratoire De La Manda,43.766375,7.200358,,0,place_098467,,0
21642,MEDHI2,Médiathèque,43.773828,7.192714,,0,place_MEDHI,,0
21653,GAFAU3,Les Fauvettes,43.756134,7.170517,,0,place_099032,,0
21654,GAFAU4,Les Fauvettes,43.756667,7.171343,,0,place_099032,,0
21655,SAUSS1,Chemin des Sauces,43.757075,7.174957,,0,place_099694,,0
21656,SAUSS6,Chemin des Sauces,43.757036,7.174922,,0,place_099694,,0
21657,GALEN7,Les Lentisques,43.755233,7.165456,,0,place_099033,,0
21658,GALEN8,Les Lentisques,43.75533,7.165553,,0,place_099033,,0
21660,SJCAB0,La Cabergue,43.748442,7.154421,,0,place_SJCAB0,,0
21661,SJPEY1,Les Peyrouas,43.749722,7.156784,,0,place_SJPEY1,,0
21662,SJPEY2,Les Peyrouas,43.749866,7.157253,,0,place_099052,,0
21668,NANTE7,Nantelle Supérieure,44.052776,7.268374,,0,place_NANTE7,,0
21669,NANTE9,Nantelle Supérieure,44.052913,7.268113,,0,place_NANTE9,,0
21714,CRCLA4,Le Claret,43.797994,7.18075,,0,place_CRCLA4,,0
21718,RQSSB8,Saint-Sébastien,44.023081,7.310063,,0,place_RQSSB8,,0
21719,RQSSB9,Saint-Sébastien,44.022985,7.310252,,0,place_RQSSB9,,0
21722,RQVIV2,Le Vivier,44.034065,7.298773,,0,place_RQVIV2,,0
21723,RQVIV3,Le Vivier,44.034038,7.298688,,0,place_RQVIV3,,0
21724,RQCAP4,La Capella Fontaine,44.038097,7.299294,,0,place_RQCAP4,,0
21725,RQCAP5,La Capella Fontaine,44.038003,7.299192,,0,place_RQCAP5,,0
21726,RQCCT6,Centre de Cure Thermale,44.044761,7.300305,,0,place_RQCCT,,0
21727,RQCCT67,Centre de Cure Thermale,44.044535,7.300941,,0,place_RQCCT6,,0
21728,STRIB7,La Ribas,44.221626,6.94512,,0,place_STRIB7,,0
